customer_id,recency,frequency,monetary,Cluster
C714236,130,1,2700.7200000000003,0
C714242,711,1,573.44,2
C714272,489,1,1016.5,2
C714299,89,1,2700.7200000000003,0
C714300,683,1,83.68,2
C714331,78,1,293.25,0
C714332,21,1,47.07,0
C714346,364,1,1200.32,0
C714487,179,1,46.92,0
C714502,32,1,4801.28,0
C714510,233,1,9602.72,1
C714513,682,1,46.92,2
C714580,66,1,1200.32,0
C714587,158,1,242.4,0
C714659,767,1,4200.0,2
C714668,543,1,1016.5,2
C714681,94,1,300.08,0
C714684,186,1,9450.0,1
C714685,126,1,573.44,0
C714717,311,1,9450.0,1
C714734,566,1,11.73,2
C714782,531,1,162.64,2
C714830,715,1,83.68,2
C714834,44,1,20.92,0
C714888,169,1,300.08,0
C714905,734,1,300.08,2
C714933,4,1,9450.0,1
C714934,598,1,130.75,2
C714961,212,1,365.94,0
C714983,567,1,9450.0,1
C714989,49,1,650.56,0
C714996,180,1,4801.28,0
C715034,212,1,2700.7200000000003,0
C715038,344,1,896.0,0
C715095,759,1,162.64,2
C715136,474,1,130.75,2
C715163,444,1,16800.0,1
C715222,339,1,26250.0,1
C715295,46,1,47.07,0
C715360,632,1,4801.28,2
C715367,733,1,11.73,2
C715375,792,1,378.75,2
C715415,49,1,650.56,0
C715427,348,1,322.56,0
C715479,280,1,1200.32,0
C715587,142,1,4801.28,0
C715595,602,1,26250.0,1
C715632,316,1,2700.7200000000003,0
C715633,686,1,300.08,2
C715661,635,1,40.66,2
C715663,314,1,7502.0,1
C715684,627,1,300.08,2
C715720,403,1,130.75,2
C715725,423,1,47.07,2
C715746,306,1,162.64,0
C715776,741,1,83.68,2
C715791,137,1,1200.32,0
C715814,719,1,1200.32,2
C715855,333,1,136.35000000000002,0
C715856,706,1,83.68,2
C715864,47,1,15.15,0
C715882,298,1,60.6,0
C715915,771,1,365.94,2
C715919,654,1,5.23,2
C715927,2,1,7502.0,0
C715936,149,1,1200.32,0
C715969,559,1,7502.0,1
C715970,530,1,1200.32,2
C716011,195,1,47.07,0
C716068,479,1,650.56,2
C716101,540,1,4801.28,2
C716161,467,1,300.08,2
C716202,281,1,2400.68,0
C716205,429,1,365.94,2
C716261,532,1,83.68,2
C716319,692,1,2700.7200000000003,2
C716329,478,1,600.17,2
C716333,585,1,7502.0,1
C716377,387,1,650.56,0
C716397,3,1,300.08,0
C716443,227,1,896.0,0
C716472,515,1,242.4,2
C716482,354,1,2700.7200000000003,0
C716553,164,1,162.64,0
C716560,450,1,2700.7200000000003,2
C716624,474,1,40.66,2
C716629,214,1,162.64,0
C716663,504,1,35.84,2
C716683,502,1,650.56,2
C716744,332,1,1200.32,0
C716758,604,1,650.56,2
C716765,477,1,1016.5,2
C716774,208,1,1016.5,0
C716781,640,1,40.66,2
C716788,544,1,47.07,2
C716792,781,1,300.08,2
C716799,717,1,650.56,2
C716806,118,1,2700.7200000000003,0
C716837,435,1,7502.0,1
C716870,444,1,20.92,2
C716882,31,1,2700.7200000000003,0
C716965,145,1,83.68,0
C717044,752,1,35.84,2
C717053,436,1,9602.72,1
C717100,134,1,7502.0,0
C717132,249,1,26250.0,1
C717190,98,1,1050.0,0
C717267,543,1,162.64,2
C717287,655,1,105.57,2
C717300,276,1,1200.32,0
C717315,164,1,9602.72,1
C717324,238,1,365.94,0
C717398,307,1,300.08,0
C717475,252,1,573.44,0
C717488,277,1,300.08,0
C717516,495,1,896.0,2
C717529,614,1,9602.72,1
C717538,151,1,15004.25,1
C717548,720,1,300.08,2
C717623,409,1,896.0,2
C717645,434,1,9602.72,1
C717680,272,1,9602.72,1
C717701,685,1,896.0,2
C717715,117,1,300.08,0
C717728,102,1,600.17,0
C717779,315,1,1200.32,0
C717832,530,1,1200.32,2
C717843,609,1,20.92,2
C717966,35,1,15004.25,1
C717975,60,1,187.68,0
C718049,487,1,5401.53,2
C718078,590,1,7502.0,1
C718117,117,1,130.75,0
C718173,273,1,2700.7200000000003,0
C718174,682,1,7502.0,2
C718251,55,1,2700.7200000000003,0
C718290,395,1,650.56,0
C718302,282,1,896.0,0
C718316,76,1,600.17,0
C718384,16,1,365.94,0
C718412,378,1,2400.68,0
C718419,108,1,1016.5,0
C718439,553,1,130.75,2
C718440,690,1,47.07,2
C718442,564,1,896.0,2
C718473,400,1,5401.53,2
C718478,516,1,1050.0,2
C718508,411,1,300.08,2
C718572,117,1,1016.5,0
C718607,308,1,300.08,0
C718629,134,1,1200.32,0
C718650,716,1,130.75,2
C718652,110,1,7502.0,0
C718724,548,1,35.84,2
C718735,119,1,5.23,0
C718743,379,1,2700.7200000000003,0
C718755,404,1,365.94,2
C718793,199,1,130.75,0
C718888,725,1,4801.28,2
C718913,787,1,4200.0,2
C718951,122,1,130.75,0
C718955,136,1,7502.0,0
C718960,793,1,322.56,2
C718981,355,1,20.92,0
C719003,795,1,7502.0,2
C719017,790,1,162.64,2
C719042,795,1,300.08,2
C719061,497,1,300.08,2
C719133,466,1,600.17,2
C719220,254,1,7502.0,1
C719232,530,1,7502.0,1
C719245,626,1,300.08,2
C719277,420,1,365.94,2
C719376,772,1,7502.0,2
C719378,323,1,136.35000000000002,0
C719386,770,1,2400.68,2
C719403,459,1,650.56,2
C719405,136,1,600.17,0
C719418,655,1,2700.7200000000003,2
C719449,52,1,40.66,0
C719478,496,1,1200.32,2
C719499,660,1,2700.7200000000003,2
C719501,718,1,35.84,2
C719507,422,1,35.84,2
C719509,674,1,7502.0,2
C719550,683,1,5.23,2
C719563,428,1,60.6,2
C719579,347,1,7502.0,1
C719581,637,1,2700.7200000000003,2
C719583,422,1,1016.5,2
C719586,413,1,600.17,2
C719588,4,1,573.44,0
C719682,209,1,2400.68,0
C719700,365,1,1016.5,0
C719726,427,1,136.35000000000002,2
C719783,61,1,2400.68,0
C719815,588,1,1200.32,2
C719818,229,1,2700.7200000000003,0
C719889,681,1,143.36,2
C719916,100,1,242.4,0
C719929,181,1,573.44,0
C719931,730,1,15.15,2
C719946,94,1,242.4,0
C719980,490,1,162.64,2
C719982,249,1,9602.72,1
C720036,301,1,5.23,0
C720047,333,1,40.66,0
C720155,735,1,4801.28,2
C720163,470,1,40.66,2
C720165,725,1,2700.7200000000003,2
C720191,403,1,600.17,2
C720195,790,1,60.6,2
C720198,243,1,5.23,0
C720219,308,1,600.17,0
C720237,326,1,378.75,0
C720279,151,1,40.66,0
C720287,335,1,4200.0,0
C720298,3,1,40.66,0
C720299,439,1,16800.0,1
C720307,1,1,4200.0,0
C720310,473,1,47.07,2
C720347,597,1,9602.72,1
C720393,303,1,2700.7200000000003,0
C720413,170,1,4801.28,0
C720441,601,1,1200.32,2
C720474,553,1,162.64,2
C720497,790,1,26250.0,1
C720509,456,1,4801.28,2
C720560,170,1,2700.7200000000003,0
C720642,112,1,5.23,0
C720699,324,1,573.44,0
C720740,179,1,322.56,0
C720778,535,1,7502.0,1
C720831,190,1,1200.32,0
C720872,53,1,162.64,0
C720914,360,1,1016.5,0
C720968,578,1,40.66,2
C720986,551,1,5401.53,2
C721032,533,1,83.68,2
C721038,291,1,300.08,0
C721069,84,1,11.73,0
C721071,494,1,322.56,2
C721079,187,1,15004.25,1
C721110,514,1,7502.0,1
C721152,756,1,60.6,2
C721174,320,1,293.25,0
C721176,492,1,2700.7200000000003,2
C721196,415,1,2400.68,2
C721213,726,1,322.56,2
C721221,726,1,1200.32,2
C721239,130,1,896.0,0
C721260,583,1,2700.7200000000003,2
C721284,454,1,40.66,2
C721380,173,1,5.23,0
C721381,717,1,1200.32,2
C721382,89,1,4200.0,0
C721411,248,1,1016.5,0
C721421,30,1,130.75,0
C721437,240,1,47.07,0
C721478,467,1,130.75,2
C721494,268,1,378.75,0
C721528,326,1,2700.7200000000003,0
C721538,578,1,2700.7200000000003,2
C721558,791,1,300.08,2
C721560,106,1,1200.32,0
C721573,315,1,2700.7200000000003,0
C721576,22,1,1200.32,0
C721616,204,1,1200.32,0
C721622,267,1,130.75,0
C721625,314,1,242.4,0
C721663,327,1,378.75,0
C721702,580,1,5.23,2
C721795,486,1,1200.32,2
C721799,670,1,300.08,2
C721844,688,1,7502.0,2
C721884,338,1,9602.72,1
C721962,465,1,83.68,2
C721994,413,1,300.08,2
C722003,69,1,2700.7200000000003,0
C722021,572,1,35.84,2
C722045,348,1,4200.0,0
C722089,278,1,4801.28,0
C722098,633,1,5401.53,2
C722102,744,1,7502.0,2
C722123,132,1,1016.5,0
C722131,20,1,4801.28,0
C722181,257,1,242.4,0
C722210,731,1,896.0,2
C722256,267,1,7502.0,1
C722271,606,1,130.75,2
C722304,375,1,896.0,0
C722321,426,1,7502.0,1
C722354,671,1,40.66,2
C722513,452,1,650.56,2
C722589,491,1,7502.0,1
C722613,514,1,40.66,2
C722614,261,1,2700.7200000000003,0
C722666,310,1,35.84,0
C722669,795,1,20.92,2
C722703,441,1,365.94,2
C722711,94,1,2700.7200000000003,0
C722714,756,1,9602.72,1
C722717,491,1,11.73,2
C722727,200,1,573.44,0
C722766,364,1,47.07,0
C722793,314,1,4801.28,0
C722796,34,1,7502.0,0
C722818,453,1,2700.7200000000003,2
C722843,135,1,26250.0,1
C722854,168,1,2700.7200000000003,0
C722855,193,1,136.35000000000002,0
C722877,181,1,1200.32,0
C722893,417,1,2700.7200000000003,2
C722922,713,1,2700.7200000000003,2
C722939,288,1,7502.0,1
C722958,415,1,365.94,2
C722974,775,1,7502.0,2
C723010,731,1,2700.7200000000003,2
C723017,388,1,1016.5,0
C723023,637,1,1016.5,2
C723032,433,1,300.08,2
C723051,319,1,16800.0,1
C723055,167,1,7502.0,1
C723068,642,1,1200.32,2
C723073,473,1,2700.7200000000003,2
C723090,169,1,7502.0,1
C723293,302,1,7502.0,1
C723397,244,1,5.23,0
C723406,639,1,9450.0,1
C723440,708,1,600.17,2
C723454,675,1,26250.0,1
C723463,59,1,2700.7200000000003,0
C723526,680,1,4801.28,2
C723531,550,1,1200.32,2
C723544,763,1,2700.7200000000003,2
C723548,393,1,1200.32,0
C723549,619,1,573.44,2
C723565,367,1,60.6,0
C723600,628,1,162.64,2
C723612,467,1,162.64,2
C723650,538,1,322.56,2
C723685,733,1,105.57,2
C723694,616,1,4801.28,2
C723710,337,1,20.92,0
C723721,655,1,187.68,2
C723726,301,1,365.94,0
C723747,665,1,1016.5,2
C723748,193,1,5.23,0
C723779,550,1,7502.0,1
C723817,491,1,9450.0,1
C723827,608,1,5.23,2
C723895,543,1,600.17,2
C723897,524,1,1200.32,2
C723916,5,1,365.94,0
C723919,192,1,365.94,0
C723931,608,1,4801.28,2
C723956,644,1,2700.7200000000003,2
C723959,506,1,7502.0,1
C723972,397,1,15.15,0
C723990,782,1,300.08,2
C724004,373,1,1016.5,0
C724078,292,1,7502.0,1
C724103,93,1,2700.7200000000003,0
C724141,181,1,26250.0,1
C724146,660,1,7502.0,2
C724162,360,1,300.08,0
C724168,619,1,4801.28,2
C724217,621,1,322.56,2
C724237,172,1,20.92,0
C724257,204,1,365.94,0
C724286,462,1,60.6,2
C724295,772,1,9602.72,1
C724297,389,1,1200.32,0
C724305,671,1,162.64,2
C724313,155,1,9602.72,1
C724314,300,1,1016.5,0
C724355,209,1,9602.72,1
C724375,344,1,136.35000000000002,0
C724391,726,1,2700.7200000000003,2
C724409,68,1,4801.28,0
C724426,387,1,47.07,0
C724443,469,1,896.0,2
C724461,345,1,83.68,0
C724499,36,1,20.92,0
C724508,327,1,4801.28,0
C724535,252,1,5.23,0
C724558,209,1,4801.28,0
C724581,331,1,7502.0,1
C724602,478,1,9450.0,1
C724606,791,1,162.64,2
C724652,372,1,187.68,0
C724726,363,1,162.64,0
C724728,600,1,162.64,2
C724743,763,1,300.08,2
C724764,634,1,242.4,2
C724773,494,1,7502.0,1
C724794,689,1,20.92,2
C724796,20,1,650.56,0
C724808,523,1,300.08,2
C724865,354,1,1200.32,0
C724906,445,1,5.23,2
C724925,520,1,2400.68,2
C724933,226,1,1200.32,0
C724941,710,1,47.07,2
C724943,32,1,242.4,0
C724951,539,1,365.94,2
C724977,400,1,60.6,2
C724984,454,1,322.56,2
C724985,373,1,130.75,0
C725022,146,1,40.66,0
C725042,790,1,7502.0,2
C725074,86,1,143.36,0
C725089,98,1,650.56,0
C725094,170,1,130.75,0
C725100,101,1,1016.5,0
C725133,611,1,4801.28,2
C725149,466,1,40.66,2
C725164,687,1,7502.0,2
C725180,737,1,4200.0,2
C725229,312,1,7502.0,1
C725265,540,1,896.0,2
C725281,621,1,2700.7200000000003,2
C725320,552,1,15004.25,1
C725480,15,1,4801.28,0
C725532,706,1,2700.7200000000003,2
C725578,494,1,46.92,2
C725608,92,1,7502.0,0
C725724,467,1,1200.32,2
C725736,484,1,143.36,2
C725837,153,1,105.57,0
C725843,645,1,1200.32,2
C725847,650,1,650.56,2
C725854,551,1,4200.0,2
C725859,395,1,600.17,0
C726021,209,1,7502.0,1
C726032,608,1,1200.32,2
C726038,150,1,40.66,0
C726071,440,1,143.36,2
C726072,290,1,40.66,0
C726086,525,1,2700.7200000000003,2
C726097,447,1,1016.5,2
C726125,738,1,1200.32,2
C726134,302,1,60.6,0
C726171,58,1,365.94,0
C726240,47,1,600.17,0
C726265,327,1,83.68,0
C726280,544,1,300.08,2
C726291,636,1,650.56,2
C726315,645,1,15004.25,1
C726346,521,1,47.07,2
C726352,555,1,650.56,2
C726364,175,1,20.92,0
C726391,28,1,47.07,0
C726415,729,1,40.66,2
C726422,7,1,60.6,0
C726436,565,1,2400.68,2
C726483,201,1,162.64,0
C726501,569,1,46.92,2
C726509,654,1,162.64,2
C726532,44,1,11.73,0
C726536,671,1,2400.68,2
C726543,223,1,4200.0,0
C726576,14,1,47.07,0
C726589,420,1,7502.0,1
C726598,194,1,2400.68,0
C726630,501,1,1016.5,2
C726657,28,1,47.07,0
C726658,517,1,7502.0,1
C726682,398,1,40.66,0
C726704,3,1,365.94,0
C726752,721,1,242.4,2
C726780,302,1,4801.28,0
C726788,637,1,1200.32,2
C726791,140,1,47.07,0
C726807,636,1,1200.32,2
C726816,40,1,162.64,0
C726840,681,1,2700.7200000000003,2
C726850,736,1,378.75,2
C726913,645,1,2700.7200000000003,2
C726923,435,1,322.56,2
C726972,165,1,573.44,0
C726977,669,1,1200.32,2
C727070,437,1,322.56,2
C727072,295,1,1016.5,0
C727205,298,1,300.08,0
C727225,434,1,2400.68,2
C727263,725,1,300.08,2
C727274,204,1,4801.28,0
C727292,236,1,7502.0,1
C727324,244,1,2700.7200000000003,0
C727354,623,1,650.56,2
C727361,181,1,5.23,0
C727404,569,1,5.23,2
C727424,505,1,7502.0,1
C727447,683,1,322.56,2
C727454,762,1,322.56,2
C727464,444,1,573.44,2
C727481,349,1,7502.0,1
C727499,105,1,4801.28,0
C727509,539,1,47.07,2
C727532,570,1,5401.53,2
C727565,698,1,1200.32,2
C727568,194,1,83.68,0
C727580,163,1,130.75,0
C727616,533,1,11.73,2
C727648,448,1,300.08,2
C727649,53,1,322.56,0
C727693,380,1,242.4,0
C727719,163,1,650.56,0
C727720,51,1,600.17,0
C727722,197,1,35.84,0
C727724,200,1,130.75,0
C727734,234,1,1200.32,0
C727762,29,1,5.23,0
C727775,63,1,1200.32,0
C727796,301,1,83.68,0
C727838,12,1,83.68,0
C727847,109,1,300.08,0
C727856,18,1,242.4,0
C727862,694,1,2700.7200000000003,2
C727871,240,1,4801.28,0
C727904,208,1,2700.7200000000003,0
C727918,351,1,4801.28,0
C727931,355,1,7502.0,1
C727952,16,1,40.66,0
C727982,60,1,143.36,0
C727983,19,1,143.36,0
C728000,45,1,162.64,0
C728038,305,1,242.4,0
C728060,709,1,365.94,2
C728107,128,1,7502.0,0
C728175,620,1,322.56,2
C728199,498,1,7502.0,1
C728218,144,1,5.23,0
C728363,272,1,1200.32,0
C728416,529,1,4801.28,2
C728462,53,1,300.08,0
C728472,82,1,242.4,0
C728490,382,1,300.08,0
C728581,144,1,83.68,0
C728608,18,1,9450.0,1
C728630,81,1,573.44,0
C728643,724,1,20.92,2
C728661,120,1,136.35000000000002,0
C728663,142,1,242.4,0
C728709,242,1,896.0,0
C728755,560,1,35.84,2
C728760,656,1,1016.5,2
C728845,651,1,5401.53,2
C728858,723,1,300.08,2
C728871,204,1,650.56,0
C728877,430,1,7502.0,1
C728905,131,1,11.73,0
C728985,187,1,300.08,0
C728995,294,1,83.68,0
C729025,301,1,4801.28,0
C729033,330,1,9602.72,1
C729074,191,1,1200.32,0
C729080,735,1,242.4,2
C729096,521,1,300.08,2
C729106,46,1,300.08,0
C729173,316,1,650.56,0
C729186,289,1,143.36,0
C729191,586,1,4801.28,2
C729207,436,1,1200.32,2
C729211,7,1,4801.28,0
C729243,237,1,130.75,0
C729309,443,1,365.94,2
C729312,323,1,4200.0,0
C729332,653,1,1016.5,2
C729334,409,1,242.4,2
C729392,621,1,365.94,2
C729399,494,1,5401.53,2
C729401,270,1,300.08,0
C729462,660,1,896.0,2
C729480,406,1,4801.28,2
C729507,291,1,1200.32,0
C729508,500,1,20.92,2
C729526,715,1,5401.53,2
C729529,399,1,9450.0,1
C729530,656,1,300.08,2
C729531,21,1,11.73,0
C729550,288,1,46.92,0
C729572,235,1,20.92,0
C729587,388,1,83.68,0
C729678,133,1,322.56,0
C729700,211,1,2700.7200000000003,0
C729721,589,1,47.07,2
C729745,189,1,300.08,0
C729758,189,1,573.44,0
C729772,646,1,4801.28,2
C729790,728,1,1016.5,2
C729801,184,1,143.36,0
C729802,455,1,47.07,2
C729841,526,1,2400.68,2
C729852,272,1,896.0,0
C729877,519,1,47.07,2
C729902,639,1,40.66,2
C729907,3,1,47.07,0
C729935,585,1,1200.32,2
C730003,246,1,5401.53,0
C730017,467,1,7502.0,1
C730032,205,1,5.23,0
C730035,383,1,4801.28,0
C730058,767,1,7502.0,2
C730077,778,1,47.07,2
C730137,200,1,378.75,0
C730170,97,1,1200.32,0
C730185,711,1,300.08,2
C730219,688,1,4801.28,2
C730245,59,1,2700.7200000000003,0
C730290,635,1,1200.32,2
C730314,132,1,2700.7200000000003,0
C730315,78,1,322.56,0
C730322,570,1,136.35000000000002,2
C730353,569,1,896.0,2
C730374,622,1,5.23,2
C730387,605,1,378.75,2
C730395,185,1,20.92,0
C730414,334,1,35.84,0
C730430,151,1,300.08,0
C730446,77,1,242.4,0
C730461,3,1,9602.72,1
C730520,74,1,4801.28,0
C730548,505,1,40.66,2
C730563,388,1,300.08,0
C730584,694,1,130.75,2
C730593,675,1,7502.0,2
C730601,286,1,20.92,0
C730634,310,1,162.64,0
C730662,477,1,300.08,2
C730676,396,1,4801.28,0
C730694,446,1,11.73,2
C730744,648,1,40.66,2
C730794,669,1,162.64,2
C730811,338,1,5.23,0
C730819,131,1,300.08,0
C730846,90,1,1200.32,0
C730873,386,1,11.73,0
C730917,400,1,5401.53,2
C730920,25,1,650.56,0
C730933,713,1,162.64,2
C730960,577,1,378.75,2
C730976,316,1,4200.0,0
C731017,335,1,300.08,0
C731034,490,1,1200.32,2
C731043,675,1,650.56,2
C731045,400,1,573.44,2
C731053,566,1,35.84,2
C731076,550,1,5401.53,2
C731138,663,1,7502.0,2
C731153,654,1,242.4,2
C731164,668,1,600.17,2
C731218,371,1,40.66,0
C731228,313,1,2700.7200000000003,0
C731238,747,1,143.36,2
C731351,112,1,83.68,0
C731374,146,1,40.66,0
C731377,324,1,300.08,0
C731412,485,1,143.36,2
C731494,775,1,5.23,2
C731497,793,1,15004.25,1
C731570,731,1,573.44,2
C731572,483,1,130.75,2
C731660,269,1,4801.28,0
C731674,268,1,365.94,0
C731736,85,1,573.44,0
C731765,424,1,1016.5,2
C731780,392,1,47.07,0
C731790,536,1,1016.5,2
C731805,735,1,5.23,2
C731842,694,1,300.08,2
C731926,645,1,11.73,2
C731968,465,1,15.15,2
C732036,12,1,130.75,0
C732048,494,1,20.92,2
C732070,304,1,16800.0,1
C732125,85,1,4801.28,0
C732138,35,1,5401.53,0
C732180,128,1,378.75,0
C732273,759,1,293.25,2
C732277,95,1,136.35000000000002,0
C732359,767,1,7502.0,2
C732379,775,1,83.68,2
C732384,764,1,7502.0,2
C732398,704,1,4801.28,2
C732408,62,1,7502.0,0
C732430,536,1,1016.5,2
C732450,180,1,300.08,0
C732608,362,1,15004.25,1
C732656,367,1,15004.25,1
C732663,504,1,20.92,2
C732665,478,1,143.36,2
C732731,52,1,15004.25,1
C732745,25,1,47.07,0
C732755,454,1,5.23,2
C732766,695,1,4801.28,2
C732778,294,1,1016.5,0
C732807,646,1,40.66,2
C732834,599,1,1200.32,2
C732855,776,1,600.17,2
C732868,724,1,20.92,2
C732876,425,1,47.07,2
C732881,52,1,1200.32,0
C732899,183,1,600.17,0
C732938,49,1,1200.32,0
C732939,226,1,300.08,0
C732972,439,1,2400.68,2
C732993,155,1,2400.68,0
C732997,290,1,162.64,0
C733015,762,1,650.56,2
C733043,619,1,46.92,2
C733045,631,1,600.17,2
C733058,518,1,40.66,2
C733061,524,1,1016.5,2
C733081,609,1,47.07,2
C733099,528,1,7502.0,1
C733120,619,1,105.57,2
C733139,512,1,650.56,2
C733166,104,1,242.4,0
C733170,366,1,40.66,0
C733212,291,1,11.73,0
C733216,733,1,136.35000000000002,2
C733276,457,1,322.56,2
C733306,47,1,40.66,0
C733318,605,1,7502.0,1
C733325,23,1,7502.0,0
C733380,602,1,896.0,2
C733386,287,1,300.08,0
C733425,73,1,9602.72,1
C733439,185,1,1200.32,0
C733502,268,1,162.64,0
C733505,705,1,300.08,2
C733546,691,1,4200.0,2
C733582,796,1,300.08,2
C733628,149,1,15.15,0
C733636,105,1,300.08,0
C733652,15,1,7502.0,0
C733700,97,1,2400.68,0
C733709,333,1,573.44,0
C733811,61,1,40.66,0
C733821,94,1,40.66,0
C733869,668,1,573.44,2
C733923,715,1,300.08,2
C733930,783,1,2700.7200000000003,2
C733935,129,1,40.66,0
C733941,551,1,7502.0,1
C733963,319,1,5.23,0
C733984,478,1,5401.53,2
C734006,189,1,4801.28,0
C734013,39,1,83.68,0
C734028,23,1,2700.7200000000003,0
C734046,188,1,143.36,0
C734107,357,1,20.92,0
C734113,511,1,365.94,2
C734116,408,1,40.66,2
C734123,169,1,143.36,0
C734127,581,1,5401.53,2
C734155,244,1,35.84,0
C734179,646,1,20.92,2
C734234,396,1,365.94,0
C734246,439,1,9602.72,1
C734256,162,1,1016.5,0
C734264,708,1,60.6,2
C734269,517,1,4801.28,2
C734281,351,1,162.64,0
C734295,388,1,26250.0,1
C734296,380,1,143.36,0
C734317,742,1,300.08,2
C734318,531,1,15.15,2
C734390,209,1,1016.5,0
C734415,9,1,2700.7200000000003,0
C734463,34,1,15004.25,1
C734488,177,1,573.44,0
C734492,117,1,1050.0,0
C734499,510,1,187.68,2
C734516,268,1,7502.0,1
C734524,29,1,600.17,0
C734547,613,1,896.0,2
C734549,526,1,1016.5,2
C734595,583,1,20.92,2
C734613,423,1,46.92,2
C734626,526,1,187.68,2
C734641,414,1,1200.32,2
C734665,627,1,2700.7200000000003,2
C734672,326,1,600.17,0
C734680,738,1,47.07,2
C734708,329,1,136.35000000000002,0
C734729,2,1,4801.28,0
C734739,103,1,5.23,0
C734746,775,1,378.75,2
C734749,320,1,136.35000000000002,0
C734798,460,1,1200.32,2
C734799,782,1,130.75,2
C734830,559,1,26250.0,1
C734859,609,1,293.25,2
C734880,685,1,242.4,2
C734886,211,1,1200.32,0
C734916,98,1,35.84,0
C734936,453,1,1200.32,2
C734963,690,1,5.23,2
C734964,108,1,7502.0,0
C735028,131,1,7502.0,0
C735056,688,1,47.07,2
C735081,183,1,35.84,0
C735228,94,1,4801.28,0
C735324,602,1,15004.25,1
C735340,394,1,4801.28,0
C735358,534,1,365.94,2
C735371,696,1,5.23,2
C735384,362,1,1200.32,0
C735452,382,1,4801.28,0
C735502,546,1,4801.28,2
C735536,247,1,4801.28,0
C735549,458,1,162.64,2
C735586,660,1,1050.0,2
C735602,179,1,1200.32,0
C735662,314,1,2700.7200000000003,0
C735677,259,1,4801.28,0
C735706,665,1,378.75,2
C735749,588,1,7502.0,1
C735755,43,1,2700.7200000000003,0
C735760,30,1,162.64,0
C735771,34,1,365.94,0
C735777,241,1,47.07,0
C735781,381,1,46.92,0
C735831,678,1,1200.32,2
C735859,7,1,300.08,0
C735863,20,1,11.73,0
C735865,368,1,2700.7200000000003,0
C735882,35,1,7502.0,0
C735901,177,1,187.68,0
C735916,534,1,162.64,2
C735934,246,1,7502.0,1
C735965,221,1,60.6,0
C735972,463,1,1200.32,2
C736036,541,1,7502.0,1
C736050,388,1,40.66,0
C736087,243,1,1200.32,0
C736094,591,1,5401.53,2
C736110,657,1,2700.7200000000003,2
C736111,254,1,162.64,0
C736115,643,1,20.92,2
C736128,747,1,162.64,2
C736137,453,1,1016.5,2
C736158,473,1,896.0,2
C736192,55,1,1016.5,0
C736215,319,1,5.23,0
C736289,651,1,300.08,2
C736333,781,1,5.23,2
C736352,166,1,4801.28,0
C736365,621,1,7502.0,1
C736391,549,1,1016.5,2
C736414,739,1,300.08,2
C736428,431,1,83.68,2
C736438,280,1,300.08,0
C736439,19,1,7502.0,0
C736453,687,1,83.68,2
C736548,582,1,47.07,2
C736570,753,1,162.64,2
C736582,104,1,2700.7200000000003,0
C736591,365,1,600.17,0
C736595,235,1,1200.32,0
C736606,623,1,4801.28,2
C736627,45,1,40.66,0
C736634,347,1,47.07,0
C736657,292,1,11.73,0
C736740,77,1,4801.28,0
C736758,296,1,143.36,0
C736880,772,1,130.75,2
C736901,46,1,4801.28,0
C736904,700,1,5401.53,2
C736913,363,1,46.92,0
C736934,309,1,1200.32,0
C736960,765,1,293.25,2
C737007,481,1,4801.28,2
C737032,592,1,2700.7200000000003,2
C737035,411,1,9602.72,1
C737043,557,1,40.66,2
C737055,189,1,365.94,0
C737100,128,1,9450.0,1
C737111,524,1,896.0,2
C737169,161,1,2400.68,0
C737183,663,1,2700.7200000000003,2
C737191,473,1,1016.5,2
C737211,293,1,300.08,0
C737276,333,1,162.64,0
C737288,362,1,11.73,0
C737301,156,1,47.07,0
C737396,69,1,83.68,0
C737407,329,1,16800.0,1
C737472,218,1,9450.0,1
C737496,550,1,4801.28,2
C737514,309,1,9602.72,1
C737523,634,1,11.73,2
C737574,375,1,365.94,0
C737656,433,1,7502.0,1
C737657,378,1,15004.25,1
C737752,532,1,896.0,2
C737769,239,1,5.23,0
C737782,330,1,293.25,0
C737838,178,1,105.57,0
C737950,22,1,136.35000000000002,0
C737967,791,1,4801.28,2
C738032,332,1,162.64,0
C738043,485,1,162.64,2
C738059,298,1,300.08,0
C738085,100,1,1050.0,0
C738120,45,1,47.07,0
C738121,675,1,2400.68,2
C738183,690,1,650.56,2
C738190,549,1,130.75,2
C738206,701,1,15.15,2
C738245,134,1,300.08,0
C738254,410,1,15004.25,1
C738325,79,1,896.0,0
C738366,671,1,7502.0,2
C738384,388,1,7502.0,1
C738398,515,1,2700.7200000000003,2
C738409,357,1,4801.28,0
C738441,716,1,130.75,2
C738445,4,1,650.56,0
C738482,125,1,300.08,0
C738512,375,1,2700.7200000000003,0
C738598,244,1,35.84,0
C738643,279,1,47.07,0
C738664,347,1,300.08,0
C738681,624,1,2700.7200000000003,2
C738707,529,1,5401.53,2
C738715,410,1,162.64,2
C738719,648,1,1050.0,2
C738752,138,1,896.0,0
C738868,168,1,2700.7200000000003,0
C738871,220,1,4801.28,0
C738885,473,1,16800.0,1
C738888,555,1,1050.0,2
C738893,248,1,300.08,0
C738972,473,1,242.4,2
C738980,52,1,187.68,0
C739023,780,1,130.75,2
C739030,245,1,40.66,0
C739039,753,1,1200.32,2
C739050,724,1,162.64,2
C739051,336,1,60.6,0
C739070,212,1,4801.28,0
C739076,493,1,5.23,2
C739077,69,1,650.56,0
